,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
559,R12,41.900002,12.4625,La Salumeria,41.89991163459097,12.466622131262136,Italian Restaurant
560,R12,41.900002,12.4625,Ristorante Trattoria Sor'Eva,41.89935701083528,12.462510797053206,Italian Restaurant
561,R12,41.900002,12.4625,L'atrium E İl Dromos,41.902503033434456,12.4662759457646,Castle
562,R12,41.900002,12.4625,Rome River Inn,41.89742100151468,12.465609908700793,Bed & Breakfast
563,R12,41.900002,12.4625,Chorus,41.9024110399299,12.463622805756891,Cocktail Bar
564,R12,41.900002,12.4625,Trattoria da Alfredo e Ada,41.89966912069652,12.467231672901518,Trattoria/Osteria
565,R12,41.900002,12.4625,Hedera Icecream,41.903758386526015,12.461633878161225,Ice Cream Shop
566,R12,41.900002,12.4625,L' Arena Del Gelato,41.903633363482776,12.462966111490129,Ice Cream Shop
567,R12,41.900002,12.4625,Castel Sant'Angelo,41.903131463609306,12.466328144073485,Castle
568,R12,41.900002,12.4625,Il Goccetto,41.897822426652105,12.467379882074914,Wine Bar
569,R12,41.900002,12.4625,Sala Del Perseo,41.902905,12.466358999999999,Museum
570,R12,41.900002,12.4625,Wonderfool,41.89926782825417,12.46792352044722,Spa
571,R12,41.900002,12.4625,Giardini di Castel Sant'Angelo,41.902830320598135,12.466364854501192,Garden
572,R12,41.900002,12.4625,Trattoria da Romolo Alla Mole Adriana,41.90342640564814,12.46204445369947,Trattoria/Osteria
573,R12,41.900002,12.4625,Fontana delle Tiare,41.901711999999996,12.457264,Fountain
574,R12,41.900002,12.4625,Cremilla,41.904209457176435,12.463329434394836,Ice Cream Shop
575,R12,41.900002,12.4625,Piazza Delle Rovere,41.89935884762696,12.462641718259436,Plaza
576,R12,41.900002,12.4625,Obelisco Vaticano,41.902233121733715,12.45726227760315,Monument / Landmark
577,R12,41.900002,12.4625,La Sala Di Amore E Psiche,41.902871999999995,12.466330000000001,Castle
578,R12,41.900002,12.4625,Via Di Panico,41.900262283257604,12.467601365008527,Plaza
579,R12,41.900002,12.4625,RIONE XIV,41.903613,12.462314,Bistro
580,R12,41.900002,12.4625,Trianon Borgo Pio,41.903934862777426,12.46165076870603,Hotel
581,R12,41.900002,12.4625,Hard Rock Shop,41.90250178422115,12.461587316830196,Clothing Store
582,R12,41.900002,12.4625,The Meat Market Rome,41.9002,12.465325,Burger Joint
583,R12,41.900002,12.4625,Radio Vaticana,41.90245191358785,12.464048560228633,Radio Station
584,R12,41.900002,12.4625,Forno Ponte Sant'Angelo,41.900382582891176,12.466600004040606,Bakery
585,R12,41.900002,12.4625,Pasta In Corso,41.898798,12.467471000000002,Fast Food Restaurant
586,R12,41.900002,12.4625,La Fraschetta di Castel Sant'Angelo,41.9000418293097,12.466581436526313,Italian Restaurant
587,R12,41.900002,12.4625,Palazzo Cardinal Cesi,41.90151023695483,12.460016000778609,Hotel
588,R12,41.900002,12.4625,Sublime Gelateria,41.90365049982096,12.461398243904116,Ice Cream Shop
589,R12,41.900002,12.4625,Bistro Ave,41.902436356336295,12.462807117338887,Ice Cream Shop
590,R12,41.900002,12.4625,Ristorante Ponte Vittorio,41.90072712880859,12.46511992416608,Italian Restaurant
591,R12,41.900002,12.4625,Wine Bar de' Penitenzieri,41.901311004333245,12.460858736363662,Café
592,R12,41.900002,12.4625,Antica Trattoria Polese,41.89828486903483,12.467723049467699,Trattoria/Osteria
593,R12,41.900002,12.4625,Vino e Camino,41.89990535931553,12.465003132820131,Winery
594,R12,41.900002,12.4625,Osteria Le Streghe,41.90056,12.467030000000001,Italian Restaurant
595,R12,41.900002,12.4625,Taverna Giulia,41.89984988273239,12.465720995155252,Italian Restaurant
596,R12,41.900002,12.4625,Ristorante Il Pagliaccio,41.89774,12.46745,Restaurant
597,R12,41.900002,12.4625,Piazza Pio XII,41.90232623439125,12.458733956038847,Plaza
598,R12,41.900002,12.4625,La Capra Rampante - Mercato Bio & Km0,41.904372699043186,12.463266693583973,Market
599,R12,41.900002,12.4625,Da Giovanni,41.89653772485587,12.46460421921601,Italian Restaurant
600,R12,41.900002,12.4625,Passetto di Borgo,41.90370485190607,12.460379902544586,Italian Restaurant
601,R12,41.900002,12.4625,Museo Castel Sant'Angelo,41.901942859949756,12.466443237626974,Art Museum
602,R12,41.900002,12.4625,Relais Giulia,41.898826210656736,12.465804976602351,Hotel
603,R12,41.900002,12.4625,Porta Castello,41.904374,12.462831,Italian Restaurant
604,R12,41.900002,12.4625,Caffè Perù,41.89916193931288,12.465471087133244,Café
605,R12,41.900002,12.4625,Latteria Bar,41.90376164548149,12.460880878945535,Café
606,R12,41.900002,12.4625,Auditorium Conciliazione,41.9024319993457,12.463695091181547,Concert Hall
607,R12,41.900002,12.4625,Ristochicco,41.899917036734855,12.46816136458943,Roman Restaurant
608,R12,41.900002,12.4625,Paninoteca Bernabei Manolo,41.90358903275796,12.463078255145733,Sandwich Place
609,R12,41.900002,12.4625,E.G.G. Pasta Fresca,41.903607247659465,12.459413528112956,Italian Restaurant
610,R12,41.900002,12.4625,Coronari Bistro,41.90059552480098,12.467560212974838,Italian Restaurant
611,R12,41.900002,12.4625,Caffe Castello,41.90369882877063,12.463097013995268,Café
612,R12,41.900002,12.4625,La Via della Seta,41.900618,12.468017,Halal Restaurant
613,R12,41.900002,12.4625,Nero Caffe,41.90115394722383,12.466191724276971,Café
614,R12,41.900002,12.4625,The Fisherman Burger,41.90055839494915,12.464949928745543,Burger Joint
615,R12,41.900002,12.4625,Hotel La Rovere,41.89870836890909,12.462294912668627,Hotel
616,R12,41.900002,12.4625,La Veranda,41.90173198476021,12.460969612580087,Restaurant
617,R12,41.900002,12.4625,St Peter Six Temporary Rooms,41.90227546877189,12.461852317067914,Bed & Breakfast
618,R12,41.900002,12.4625,Brassai Bar,41.900614423412364,12.467496916068814,Café
619,R12,41.900002,12.4625,Bar Tassoni,41.89960710772086,12.466464312254484,Café
620,R12,41.900002,12.4625,Satiricus,41.90304003685749,12.460243597875063,Italian Restaurant
621,R12,41.900002,12.4625,Mama Frites,41.90373731976503,12.461841119927325,Friterie
622,R12,41.900002,12.4625,La Dea Bendata,41.90423067458981,12.463115354924293,Bar
623,R12,41.900002,12.4625,Hostaria e Pizzerie da Zi Adele,41.90328759365181,12.459701066312904,Italian Restaurant
624,R12,41.900002,12.4625,Tre Pupazzi,41.90370001630972,12.461957051369483,Italian Restaurant
625,R12,41.900002,12.4625,pasticceria Attilio Servi,41.90422166882332,12.463078410635244,Cupcake Shop
626,R12,41.900002,12.4625,Borgo Pio,41.90411430890815,12.461829061526007,Hotel
627,R12,41.900002,12.4625,Hotel Della Conciliazione,41.90387685462426,12.460853751844766,Hotel
628,R12,41.900002,12.4625,La Sala Del Tesoro,41.903040000000004,12.466303,Castle
629,R12,41.900002,12.4625,Bar Tasso,41.89663208221086,12.46148538531601,Café
630,R12,41.900002,12.4625,O' Pazzariello,41.90009168986961,12.466519521276126,Pizza Place
631,R12,41.900002,12.4625,Levi's River Dock,41.90240264751406,12.46639297870215,Cocktail Bar
632,R12,41.900002,12.4625,Gran Caffè di Borgo Scialanga,41.903764453145364,12.46113460097033,Café
633,R12,41.900002,12.4625,Hotel Columbus,41.90177088479902,12.46093695451092,Hotel
634,R12,41.900002,12.4625,Ristorante L' Antica Porta,41.90062791325685,12.467779422729304,Italian Restaurant
635,R12,41.900002,12.4625,Il Papalino,41.90372873594251,12.46124711323076,Italian Restaurant
636,R12,41.900002,12.4625,Cantina Tirolese,41.90447836423992,12.462380669693095,German Restaurant
637,R12,41.900002,12.4625,Trattoria Ciao,41.90384145267677,12.459994789343725,Trattoria/Osteria
638,R12,41.900002,12.4625,il postiglione Claudio e Ewa,41.89972305297852,12.456531524658205,Café
639,R12,41.900002,12.4625,Franz,41.90439361472081,12.46319365800936,German Restaurant
640,R12,41.900002,12.4625,Residenza Paolo VI Rome,41.900935550322686,12.456671259618831,Hotel
641,R12,41.900002,12.4625,Ristorante Goivanni,41.900978447284906,12.466511392859086,Italian Restaurant
642,R12,41.900002,12.4625,Il Pozzetto,41.90376,12.46089,Trattoria/Osteria
643,R12,41.900002,12.4625,bar giacomelli,41.902297219992704,12.460497471064349,Café
644,R12,41.900002,12.4625,Nuvolari,41.903890000000004,12.461039999999999,Wine Bar
645,R12,41.900002,12.4625,Da Carlo,41.900033655163796,12.465684340067765,Italian Restaurant
646,R12,41.900002,12.4625,Divin Peccato,41.89869347070954,12.463207179220145,Restaurant
647,R12,41.900002,12.4625,Antico Caffè San Pietro,41.90232447796231,12.460040965231485,Café
648,R12,41.900002,12.4625,Barris,41.903780184051534,12.460779938365505,Italian Restaurant
649,R12,41.900002,12.4625,The Library @ Gran Meliá Roma Villa Agrippina,41.898864,12.461116,Tea Room
650,R12,41.900002,12.4625,Viva Voce,41.89876937866211,12.460975646972654,Italian Restaurant
651,R12,41.900002,12.4625,Piazza dell'Oro,41.899844313094725,12.465029126166373,Plaza
652,R12,41.900002,12.4625,Palazzo Medusa,41.898652,12.466566,Hotel
653,R12,41.900002,12.4625,Hotel Bramante,41.903234873811506,12.46037430404668,Hotel
654,R12,41.900002,12.4625,Al Colonnato di San Pietro Bed & Breakfast,41.899674,12.456971000000001,Bed & Breakfast
655,R13,41.900002,12.475,Fontana dei Quattro Fiumi,41.89896683723093,12.473131782782305,Fountain
656,R13,41.900002,12.475,Pantheon,41.89913348171708,12.476804665235319,Monument / Landmark
657,R13,41.900002,12.475,Piazza Navona,41.89923909819951,12.473184388488415,Plaza
658,R13,41.900002,12.475,Bread-in,41.900483115932154,12.47285904721448,Sandwich Place
659,R13,41.900002,12.475,Piazza della Rotonda,41.89925302095499,12.476778774611859,Plaza
660,R13,41.900002,12.475,Antica Salumeria,41.899209,12.476511,Sandwich Place
661,R13,41.900002,12.475,Palazzo Altemps,41.90076984019772,12.473156392850097,Art Museum
662,R13,41.900002,12.475,Fontana del Nettuno,41.89972958907431,12.473060601200002,Fountain
663,R13,41.900002,12.475,Albergo Del Senato,41.899185603061476,12.476947545598016,Hotel
664,R13,41.900002,12.475,Fontana del Pantheon,41.89933731061709,12.476774477395676,Fountain
665,R13,41.900002,12.475,Fiocco Di Neve at the Pantheon,41.89988462037772,12.476702018879314,Ice Cream Shop
666,R13,41.900002,12.475,Cipasso,41.901771999999994,12.473529,Wine Bar
667,R13,41.900002,12.475,Pietro Valentini Ristorante,41.90008270319971,12.473632319637966,Italian Restaurant
668,R13,41.900002,12.475,Tazza d'Oro,41.899435004782184,12.477359207618287,Coffee Shop
669,R13,41.900002,12.475,Retrobottega,41.901672076552714,12.475255692454295,Bistro
670,R13,41.900002,12.475,Grom,41.900062674050744,12.473147215610672,Ice Cream Shop
671,R13,41.900002,12.475,Capranica Enoteca & Taverna,41.89998895197112,12.477761886284533,Italian Restaurant
672,R13,41.900002,12.475,Navona Colors Hotel,41.901851744103276,12.473846105594886,Hotel
673,R13,41.900002,12.475,Fontana del Moro,41.8980612615042,12.473235634793305,Fountain
674,R13,41.900002,12.475,Giolitti,41.90110820957347,12.477202186270606,Ice Cream Shop
675,R13,41.900002,12.475,Ristorante Fiammetta,41.90091702454193,12.472246227337685,Italian Restaurant
676,R13,41.900002,12.475,Chiostro del Bramante,41.9001004374591,12.471533898156158,Art Museum
677,R13,41.900002,12.475,Palazzo Navona Hotel,41.89768677069511,12.474483992927807,Hotel
678,R13,41.900002,12.475,solo Gastronomia & vineria,41.89936532908245,12.472276431661058,Roman Restaurant
679,R13,41.900002,12.475,Gelateria Quinto,41.89922146542422,12.47207406115239,Ice Cream Shop
680,R13,41.900002,12.475,Bartolucci,41.899820126222856,12.478811776928012,Toy / Game Store
681,R13,41.900002,12.475,Il Panino Ingegnoso,41.89998191151653,12.47919478208884,Sandwich Place
682,R13,41.900002,12.475,Basilica di Santa Maria sopra Minerva,41.897892395979135,12.477571732523684,Church
683,R13,41.900002,12.475,Raphaël Hotel,41.899968223418384,12.472047257140382,Hotel
684,R13,41.900002,12.475,Ristorante Archimede,41.89811976303226,12.475624265942646,Italian Restaurant
685,R13,41.900002,12.475,Made Creative Bakery,41.90050047354811,12.471060323767018,Pie Shop
686,R13,41.900002,12.475,G-Rough,41.89778688196908,12.47227954638726,Hotel
687,R13,41.900002,12.475,Caffè Braschi by Vivi Bistrot,41.8980227900141,12.47305463105932,Bistro
688,R13,41.900002,12.475,Baguetteria Del Fico,41.89915,12.47074,Sandwich Place
689,R13,41.900002,12.475,Osteria dell' Anima,41.899713377126176,12.472202490935075,Italian Restaurant
690,R13,41.900002,12.475,Santa Lucia,41.90010881456604,12.472258288835134,Seafood Restaurant
691,R13,41.900002,12.475,Piazza di Pietra,41.900053374587394,12.479294207804465,Plaza
692,R13,41.900002,12.475,Ponte e Parione,41.89940552969532,12.472294145194109,Italian Restaurant
693,R13,41.900002,12.475,Two Sizes,41.89804758670326,12.471558376859274,Dessert Shop
694,R13,41.900002,12.475,Osteria Del Pegno,41.90014747328393,12.470888502407412,Italian Restaurant
695,R13,41.900002,12.475,Mimì e Cocò,41.89808329489454,12.471409615464413,Wine Bar
696,R13,41.900002,12.475,Eau Vive (L'),41.89769179793449,12.475737619649935,French Restaurant
697,R13,41.900002,12.475,Etabli,41.899617559637214,12.470518819298155,Wine Bar
698,R13,41.900002,12.475,Piazza della Minerva,41.897913197905844,12.477421262870187,Plaza
699,R13,41.900002,12.475,Ristorante Baires,41.896905515704944,12.474285617017292,Argentinian Restaurant
700,R13,41.900002,12.475,Pantaleo,41.897083328924786,12.472776215971164,Lounge
701,R13,41.900002,12.475,Altroquando,41.89795186323171,12.471874225823722,Bookstore
702,R13,41.900002,12.475,Ristorante Pizzeria Navona Notte,41.899128871964415,12.471511676363022,Pizza Place
703,R13,41.900002,12.475,Chiquita Fruit Bar,41.89752830698608,12.474158640990995,Juice Bar
704,R13,41.900002,12.475,Mamma Roma,41.89768691425432,12.4740946053655,Italian Restaurant
705,R13,41.900002,12.475,Salotto 42,41.900048515738646,12.479425482842286,Lounge
706,R13,41.900002,12.475,Cantina e Cucina,41.89800179681821,12.471656830324028,Italian Restaurant
707,R13,41.900002,12.475,Sant'Eustachio Il Caffè,41.898270000000004,12.475379,Café
708,R13,41.900002,12.475,Jazz Café,41.901033904745276,12.472302741021284,Restaurant
709,R13,41.900002,12.475,Frigidarium,41.89829373805058,12.470566970920306,Ice Cream Shop
710,R13,41.900002,12.475,I Pizzicaroli,41.89907036293175,12.470995528868984,Abruzzo Restaurant
711,R13,41.900002,12.475,Basilica di Sant'Andrea della Valle,41.89628,12.474383,Church
712,R13,41.900002,12.475,SeC Sedie E Cantine,41.89987749464118,12.470054518776191,Restaurant
713,R13,41.900002,12.475,PanDivino,41.8965308965701,12.472999617402749,Sandwich Place
714,R13,41.900002,12.475,Palazzo Olivia,41.89736690569441,12.471569831646494,Hotel
715,R13,41.900002,12.475,Emporio Alla Pace,41.89930411279566,12.471255774313905,Cocktail Bar
716,R13,41.900002,12.475,Pizza e Mozzarella,41.89759761479189,12.479097450483925,Pizza Place
717,R13,41.900002,12.475,Da Simo,41.89864187679503,12.470838880139096,Roman Restaurant
718,R13,41.900002,12.475,Osteria dè Memmo,41.901567681146005,12.472340081740072,Trattoria/Osteria
719,R13,41.900002,12.475,Piazza di S. Pantaleo,41.897000528196784,12.472738623619078,Plaza
720,R13,41.900002,12.475,La Ciambella,41.89686733953096,12.476912252384432,Restaurant
721,R13,41.900002,12.475,Casa Bleve,41.89753281062618,12.475041814504669,Wine Bar
722,R13,41.900002,12.475,La Focaccia,41.899572585685206,12.47142839217934,Pizza Place
723,R13,41.900002,12.475,Il Ritrovo del Gusto,41.90052618518149,12.470806287698927,Italian Restaurant
724,R13,41.900002,12.475,Ristorante da Ottavio,41.897661799999995,12.474134,Italian Restaurant
725,R13,41.900002,12.475,Gelateria del Teatro,41.900463,12.469451,Ice Cream Shop
726,R13,41.900002,12.475,ice c rome,41.897965,12.471796000000001,Dessert Shop
727,R13,41.900002,12.475,Colonna di Marco Aurelio,41.90093027400436,12.480185023524554,Monument / Landmark
728,R13,41.900002,12.475,Vini & Cucina,41.896839829877564,12.476408635318695,Pizza Place
729,R13,41.900002,12.475,Pasticceria De Bellis,41.896282607250406,12.473965699071028,Dessert Shop
730,R13,41.900002,12.475,Space 23,41.89665083398808,12.473301970244552,Sporting Goods Shop
731,R13,41.900002,12.475,Navona Palace Residenze di Charme,41.899400119148545,12.470629874015735,Hotel
732,R13,41.900002,12.475,Rooftop Restaurant Raphaël Hotel,41.899828,12.472054,Italian Restaurant
733,R13,41.900002,12.475,Locanda del Prosciutto,41.89723,12.478639999999999,Italian Restaurant
734,R13,41.900002,12.475,Sapore di Mare,41.89737111325406,12.47875803302832,Seafood Restaurant
735,R13,41.900002,12.475,Da Francesco,41.89937864811635,12.470429012861235,Italian Restaurant
736,R13,41.900002,12.475,Hostaria Costanza,41.89597,12.473510000000001,Italian Restaurant
737,R13,41.900002,12.475,Venchi,41.90004164812426,12.480883171716998,Ice Cream Shop
738,R13,41.900002,12.475,Damaso Hotel,41.896785517413704,12.47225737702679,Hotel
739,R13,41.900002,12.475,Taverna Ripetta,41.90422504088345,12.475341650584395,Trattoria/Osteria
740,R13,41.900002,12.475,I Vicini Bistrot,41.896681,12.476356,Bistro
741,R13,41.900002,12.475,La Prosciutteria Navona,41.89905144282323,12.469390419682732,Deli / Bodega
742,R13,41.900002,12.475,Pizzeria Romana al taglio,41.899299,12.469132,Pizza Place
743,R13,41.900002,12.475,Piazza San Lorenzo in Lucina,41.90362723614342,12.478240702893373,Plaza
744,R13,41.900002,12.475,Cantina Lucifero,41.89655514557314,12.471186190806366,Fondue Restaurant
745,R13,41.900002,12.475,Piazza di Sant'Andrea della Valle,41.89657482337745,12.474227747698233,Plaza
746,R13,41.900002,12.475,Est – Artigiani del Gusto,41.8974578956336,12.47125243059182,Italian Restaurant
747,R13,41.900002,12.475,Hostaria Dell'orso,41.90220014972486,12.472193347084515,Italian Restaurant
748,R13,41.900002,12.475,Largo di Torre Argentina,41.89579705467089,12.47685187663374,Plaza
749,R13,41.900002,12.475,Smartfood,41.89776,12.479519,Comfort Food Restaurant
750,R13,41.900002,12.475,Risotteria Melotti,41.899912,12.469996,Italian Restaurant
751,R13,41.900002,12.475,Hotel Napoleon Roma,41.89629,12.47562,Hotel
752,R13,41.900002,12.475,Grappolo d'Oro,41.896398086418706,12.47214370195478,Italian Restaurant
753,R13,41.900002,12.475,Museo Napoleonico,41.9018021489101,12.471899570796989,Art Museum
754,R13,41.900002,12.475,Ristorante Il Fico,41.899532232841636,12.469420937673373,Italian Restaurant
755,R14,41.900002,12.4875,Piazza del Quirinale,41.89929457847333,12.486820794047114,Plaza
756,R14,41.900002,12.4875,Scuderie del Quirinale,41.898525,12.486526,Museum
757,R14,41.900002,12.4875,Gelateria Valentino,41.90144898581466,12.484980643840828,Ice Cream Shop
758,R14,41.900002,12.4875,Palazzo delle Esposizioni,41.89905613267924,12.490554209014325,Art Museum
759,R14,41.900002,12.4875,Rome Glam Hotel,41.89888335784556,12.490504343541467,Hotel
760,R14,41.900002,12.4875,La Barrique,41.8981435163339,12.490215613471113,Wine Bar
761,R14,41.900002,12.4875,Fontana di Venere,41.900581,12.484441,Italian Restaurant
762,R14,41.900002,12.4875,La Prosciutteria,41.901888212308286,12.484467183172214,Italian Restaurant
763,R14,41.900002,12.4875,Relais Trevi 95,41.90146198478547,12.484842731588481,Boarding House
764,R14,41.900002,12.4875,B&B Trevi Hotel,41.90116012937608,12.484237651913226,Hotel
765,R14,41.900002,12.4875,Panino Ricco,41.9015809883258,12.484707977667222,Sandwich Place
766,R14,41.900002,12.4875,Wonderful Ice Cream,41.89683260096804,12.487052997189435,Ice Cream Shop
767,R14,41.900002,12.4875,Vineria Il Chianti,41.90105083141092,12.484178044162329,Italian Restaurant
768,R14,41.900002,12.4875,Il Piccolo Buco,41.901253842332466,12.484686075436723,Italian Restaurant
769,R14,41.900002,12.4875,Trevi-fontein (Fontana di Trevi),41.900844313166985,12.483251782820535,Fountain
770,R14,41.900002,12.4875,Strisciala Pizza,41.89856770348699,12.490571008915026,Pizza Place
771,R14,41.900002,12.4875,Relais Fontana di Trevi,41.900925927328686,12.483902757820443,Hotel
772,R14,41.900002,12.4875,Palazzo Barberini,41.90271334661502,12.489532475341134,Art Museum
773,R14,41.900002,12.4875,Gelati Melograno,41.90091248765276,12.48322058074835,Ice Cream Shop
774,R14,41.900002,12.4875,Piazza di Trevi,41.900865486901466,12.483276302886882,Plaza
775,R14,41.900002,12.4875,Gelato In Trevi,41.90088602957261,12.483262374747081,Ice Cream Shop
776,R14,41.900002,12.4875,Fendi,41.902709954487726,12.484491811799135,Boutique
777,R14,41.900002,12.4875,Mercati di Traiano - Museo dei Fori Imperiali,41.896287973400796,12.485972954465616,History Museum
778,R14,41.900002,12.4875,Louis Vuitton Roma Rinascente,41.9027011,12.4845339,Boutique
779,R14,41.900002,12.4875,Rome Style Hotel,41.90331004865928,12.485086231738164,Hotel
780,R14,41.900002,12.4875,The Public House,41.89661914884962,12.485864341047838,Pub
781,R14,41.900002,12.4875,Caffè Tazza D'Oro,41.90230253782284,12.483559761326037,Café
782,R14,41.900002,12.4875,Hotel Artorius Rome,41.89715148178503,12.490384370853322,Hotel
783,R14,41.900002,12.4875,Piazza Barberini,41.903702403210055,12.488574385643005,Plaza
784,R14,41.900002,12.4875,Fontana del Tritone,41.903592747011814,12.488276503720385,Fountain
785,R14,41.900002,12.4875,Pane e Salame,41.900604,12.481798,Sandwich Place
786,R14,41.900002,12.4875,don nino fontana di trevi,41.901083,12.483445,Ice Cream Shop
787,R14,41.900002,12.4875,Hotel Barocco,41.90389798560304,12.488154127708562,Hotel
788,R14,41.900002,12.4875,La Sandwicheria,41.902900704985406,12.483335964164482,Sandwich Place
789,R14,41.900002,12.4875,La Nazionale Gelateria,41.90007570892474,12.492316698269315,Ice Cream Shop
790,R14,41.900002,12.4875,Angelina a Trevi,41.90119,12.48281,Italian Restaurant
791,R14,41.900002,12.4875,Palazzo Valentini,41.89669123396892,12.483806430363725,Historic Site
792,R14,41.900002,12.4875,Melogrando,41.90094573,12.483168,Pizza Place
793,R14,41.900002,12.4875,Hiberia Hotel Rome,41.89714237792747,12.486930578245113,Hotel
794,R14,41.900002,12.4875,La Rinascente,41.90300673525451,12.484461245758686,Shopping Mall
795,R14,41.900002,12.4875,Dodo Cucina & Sapori,41.89716123265268,12.489805825276775,Italian Restaurant
796,R14,41.900002,12.4875,Osteria Oliva,41.896603999999996,12.489945,Romagna Restaurant
797,R14,41.900002,12.4875,Ai Tre Scalini,41.89634781883071,12.490418011337226,Wine Bar
798,R14,41.900002,12.4875,Sant'Andrea,41.90319720155637,12.48325206630795,Italian Restaurant
799,R14,41.900002,12.4875,Chic & town - luxury rooms,41.90345628638856,12.484472044128857,Bed & Breakfast
800,R14,41.900002,12.4875,Le Lanterne,41.89791958795948,12.484779975897679,Italian Restaurant
801,R14,41.900002,12.4875,Pizza in Trevi,41.90067616684215,12.483653388067093,Pizza Place
802,R14,41.900002,12.4875,"Ristorante Tipico ""Tavernelle""",41.896353999999995,12.490539,Italian Restaurant
803,R14,41.900002,12.4875,Bar Gelateria Fontana Di Trevi SRL,41.896912825469144,12.48597351572587,Ice Cream Shop
804,R14,41.900002,12.4875,Osteria Barberini,41.904490262445606,12.48753923059706,Trattoria/Osteria
805,R14,41.900002,12.4875,Sofia,41.903929546980734,12.484857042124508,Italian Restaurant
806,R14,41.900002,12.4875,The Gelatist,41.896745,12.487045,Ice Cream Shop
807,R14,41.900002,12.4875,Il Colonne Ristorante Pizzeria,41.8971354495081,12.48989157476247,Italian Restaurant
808,R14,41.900002,12.4875,Hotel Mosaic Central,41.89997172811877,12.493464322641788,Bed & Breakfast
809,R14,41.900002,12.4875,Madre,41.89607952580364,12.487296360473659,Italian Restaurant
810,R14,41.900002,12.4875,Largo Del Nazareno,41.90287194392128,12.483392357826233,Plaza
811,R14,41.900002,12.4875,Scilla & Cariddi,41.897008,12.484891000000001,Food
812,R14,41.900002,12.4875,L'Antica Birreria Peroni,41.89901,12.4824,Brewery
813,R14,41.900002,12.4875,Pompi,41.90071424858184,12.481629782729126,Dessert Shop
814,R14,41.900002,12.4875,Roma Luxus Hotel,41.89603887436871,12.487122056351387,Hotel
815,R14,41.900002,12.4875,Le Tavernelle,41.89636661679471,12.490536009047736,Italian Restaurant
816,R14,41.900002,12.4875,Al Moro,41.9005,12.48227,Italian Restaurant
817,R14,41.900002,12.4875,Up Sunset Bar,41.90307018239071,12.484423226004655,Restaurant
818,R14,41.900002,12.4875,Antico Forno ai Serpenti,41.896316999999996,12.49019,Bakery
819,R14,41.900002,12.4875,Zhong Yi,41.8994563100316,12.482188142878842,Chinese Restaurant
820,R14,41.900002,12.4875,Palazzo Colonna,41.89723811041118,12.483633756637573,Museum
821,R14,41.900002,12.4875,Ristorante Santa Cristina Al Quirinale,41.89699940070137,12.486494294316962,Italian Restaurant
822,R14,41.900002,12.4875,Subway,41.896358801660476,12.485594972807819,Sandwich Place
823,R14,41.900002,12.4875,Trattoria Melo,41.89610583842687,12.485235929663514,Trattoria/Osteria
824,R14,41.900002,12.4875,Hotel Traiano Roma,41.89636753197317,12.486066397387633,Hotel
825,R15,41.900002,12.5,Basilica di Santa Maria Maggiore,41.897629420367046,12.49842882156372,Church
826,R15,41.900002,12.5,Grom,41.90074099275436,12.501909234025161,Ice Cream Shop
827,R15,41.900002,12.5,Palazzo Massimo Alle Terme - Museo Nazionale Romano,41.901696325919005,12.497788395229506,History Museum
828,R15,41.900002,12.5,Bottega Portici,41.900867,12.502103,Fast Food Restaurant
829,R15,41.900002,12.5,Mercato Centrale Roma,41.89870463404103,12.503485680677214,Market
830,R15,41.900002,12.5,Ristorante Massimo d'Azeglio,41.900267,12.499374000000001,Italian Restaurant
831,R15,41.900002,12.5,Museo delle Terme di Diocleziano,41.90291158623837,12.49888168600714,History Museum
832,R15,41.900002,12.5,Nike Store,41.901410999999996,12.5016977,Sporting Goods Shop
833,R15,41.900002,12.5,Centro,41.89919072697985,12.498095874210033,Bistro
834,R15,41.900002,12.5,Amodei,41.900448,12.497425,Roman Restaurant
835,R15,41.900002,12.5,The Hive Hotel,41.899507700203785,12.49675254858544,Hotel
836,R15,41.900002,12.5,Nerone,41.901055,12.496922,Italian Restaurant
837,R15,41.900002,12.5,Teatro dell'Opera di Roma,41.900439456831215,12.495875454407035,Opera House
838,R15,41.900002,12.5,Venchi,41.90068501591588,12.501611336628985,Ice Cream Shop
839,R15,41.900002,12.5,Piazza di Santa Maria Maggiore,41.8970544334826,12.499308586120605,Plaza
840,R15,41.900002,12.5,Ristorante Alessio,41.90088497699807,12.49705428645174,Italian Restaurant
841,R15,41.900002,12.5,Al Viminale Hill Inn & Hotel,41.90045416324973,12.496004426842413,Hotel
842,R15,41.900002,12.5,Hotel NH Collection Roma Palazzo Cinquecento (NH Collection Palazzo Cinquecento),41.90267029787727,12.50177768181154,Hotel
843,R15,41.900002,12.5,Piazza della Repubblica,41.902421595017785,12.496367138318488,Plaza
844,R15,41.900002,12.5,Culinaria,41.903718467393816,12.499609724079642,Italian Restaurant
845,R15,41.900002,12.5,iQ Hotel Roma,41.9004261692228,12.49517399631135,Hotel
846,R15,41.900002,12.5,Trapizzino,41.89792346061277,12.502828512834535,Pizza Place
847,R15,41.900002,12.5,Hotel Palazzo Montemartini,41.90355472677645,12.500486834715495,Hotel
848,R15,41.900002,12.5,Acquario Romano,41.897798047514364,12.50295189536215,Historic Site
849,R15,41.900002,12.5,Birreria Marconi,41.89673046408598,12.498715999123455,Pub
850,R15,41.900002,12.5,Hotel Raffaello,41.89776997207932,12.495622349856665,Hotel
